instance,cutoff,tabu,block_flag,mode,block_size,seed,mode_name,best_obj_min,best_obj_max,objective_value,is_minimize,feasible_found,completed,crashed,timeout_or_no_solution,consistency_error,candidates_total,selected_total,executed_total,repair_success_total,best_update_total,obj_improve_executed_total,violation_improve_executed_total,rejected_by_check_total,wall_time_seconds
chimera_rfr-02.lp,10,1,1,1,2,10,repair_only,,1125.9,1125.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11.096069074
chimera_k64ising-01.lp,10,1,1,1,2,12,repair_only,,12.8,12.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.098266443
chimera_k64maxcut-02.lp,10,1,1,0,3,12,full_block,,12.7,12.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.245023436
chimera_rfr-01.lp,10,0,1,4,4,11,normalized_only,,1164.7,1164.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11.111997649
chimera_mgw-c8-439-onc8-001.lp,10,1,1,5,4,12,old_block,,403.0,403.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.069135147
crossdock_15x8.lp,10,0,1,4,2,10,normalized_only,2147483647.0,,2147483647.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10.019841513
chimera_lga-01.lp,10,1,1,4,3,10,normalized_only,,123.5,123.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.34930428
graphpart_2g-0055-0062.lp,10,0,1,5,3,12,old_block,-1237162.0,,-1237162.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10.009142172
chimera_lga-02.lp,10,1,1,3,2,10,smart_only,,120.5,120.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.640731177
ball_mk4_10.lp,10,1,1,4,3,12,normalized_only,3.0,,3.0,1,1,1,0,0,0,1254068,1,1,1,0,0,1,0,10.015280914
chimera_k64maxcut-01.lp,10,1,1,1,4,11,repair_only,,7.9,7.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.033086286
chimera_mgw-c16-2031-02.lp,10,0,1,5,4,11,old_block,,1968.0,1968.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.830561936
chimera_k64ising-01.lp,10,1,0,baseline,0,11,baseline,,10.5,10.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.029648482
chimera_mis-02.lp,10,1,1,5,3,9,old_block,,391.8,391.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.304611758
graphpart_2g-0055-0062.lp,10,0,1,0,3,9,full_block,-1237162.0,,-1237162.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10.011279527
chimera_lga-01.lp,10,1,1,0,2,11,full_block,,120.1,120.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.279396952
chimera_selby-c16-02.lp,10,1,1,4,2,10,normalized_only,,708.4,708.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.191386635
chimera_selby-c16-01.lp,10,0,1,2,4,8,improve_only,,701.4,701.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.590280134
chimera_selby-c16-02.lp,10,0,0,baseline,0,8,baseline,,698.4,698.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.507123514
chimera_lga-01.lp,10,1,1,1,2,10,repair_only,,123.5,123.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.28719973
chimera_k64ising-01.lp,10,0,1,4,3,11,normalized_only,,10.5,10.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.280517607
ball_mk2_30.lp,10,0,1,3,2,11,smart_only,0.0,,0.0,1,1,1,0,0,0,1240000,155000,155000,155000,0,0,155000,0,10.007762854
chimera_selby-c8-onc8-02.lp,10,1,1,2,3,12,improve_only,,166.9,166.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.165473458
chimera_mgw-c8-507-onc8-02.lp,10,0,1,0,2,8,full_block,,494.0,494.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.222953337
chimera_mis-01.lp,10,1,1,0,3,12,full_block,,380.2,380.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.212563537
chimera_mgw-c8-439-onc8-002.lp,10,1,1,5,4,10,old_block,,396.0,396.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.052381248
ball_mk3_20.lp,10,1,1,0,2,8,full_block,-4.0,,-4.0,1,1,1,0,0,0,2162550,174751,174751,0,0,109245,0,0,10.03999445
graphpart_2g-0055-0062.lp,10,0,1,3,3,9,smart_only,-1237162.0,,-1237162.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10.008315603
chimera_rfr-02.lp,10,1,0,baseline,0,8,baseline,,1124.1,1124.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.211090618
chimera_selby-c8-onc8-02.lp,10,0,1,1,2,11,repair_only,,167.0,167.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.049887978
graphpart_2g-0044-1601.lp,10,1,1,2,4,11,improve_only,-919798.0,,-919798.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10.006123315
ball_mk2_30.lp,10,1,1,4,2,12,normalized_only,0.0,,0.0,1,1,1,0,0,0,758002,189500,189500,189500,0,0,189500,0,10.011028119
graphpart_2g-0055-0062.lp,10,0,1,4,3,10,normalized_only,-1389952.0,,-1389952.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10.00968878
chimera_selby-c16-01.lp,10,1,1,2,3,12,improve_only,,700.8,700.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.598051091
chimera_mgw-c16-2031-01.lp,10,1,1,2,2,10,improve_only,,1952.0,1952.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.714584748
chimera_selby-c16-02.lp,10,1,1,3,4,8,smart_only,,699.4,699.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.513349729
chimera_mis-01.lp,10,1,1,2,2,11,improve_only,,381.2,381.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.366899664
ball_mk4_10.lp,10,0,1,2,3,12,improve_only,,,,1,0,1,0,1,0,0,0,0,0,0,0,0,0,10.015540842
ball_mk2_30.lp,10,1,1,5,2,9,old_block,0.0,,0.0,1,1,1,0,0,0,774002,193500,193500,193500,0,0,193500,0,10.014415266
chimera_k64maxcut-02.lp,10,1,1,1,2,10,repair_only,,14.2,14.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.059240513
ball_mk2_30.lp,10,1,1,1,4,10,repair_only,0.0,,0.0,1,1,1,0,0,0,2002000,71500,71500,71500,0,0,71500,0,10.017193627
chimera_lga-01.lp,10,1,1,1,3,11,repair_only,,120.1,120.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.731923629
chimera_mgw-c8-507-onc8-01.lp,10,1,1,3,3,8,smart_only,,493.0,493.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.102876505
chimera_mgw-c16-2031-02.lp,10,1,1,3,3,8,smart_only,,1960.0,1960.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.838861863
chimera_k64ising-01.lp,10,0,1,3,3,9,smart_only,,9.7,9.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.167047307
chimera_lga-01.lp,10,1,1,1,4,9,repair_only,,129.7,129.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.761527285
chimera_selby-c8-onc8-02.lp,10,1,1,5,2,12,old_block,,166.9,166.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.150510238
ball_mk3_30.lp,10,1,1,1,2,11,repair_only,-3.0,,-3.0,1,1,1,0,0,0,1606253,128500,128500,0,0,64250,0,0,10.015923821
ball_mk3_10.lp,10,1,1,5,2,11,old_block,-4.0,,-4.0,1,1,1,0,0,0,2142697,356187,356187,0,0,355333,0,0,10.011610494
ball_mk4_10.lp,10,0,1,0,2,10,full_block,-25.0,,-25.0,1,1,1,0,0,0,952072,1,1,1,0,1,1,0,10.010995297
chimera_selby-c8-onc8-02.lp,10,1,1,0,2,8,full_block,,167.2,167.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.070309728
chimera_selby-c8-onc8-01.lp,10,0,1,3,2,12,smart_only,,174.6,174.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.012122234
chimera_mis-01.lp,10,1,0,baseline,0,10,baseline,,380.4,380.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.653838525
chimera_mgw-c8-439-onc8-001.lp,10,0,1,1,2,8,repair_only,,405.0,405.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.009344377
chimera_selby-c16-02.lp,10,1,1,2,2,12,improve_only,,701.3,701.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.121798769
chimera_mgw-c8-439-onc8-002.lp,10,0,1,5,4,10,old_block,,396.0,396.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.071014326
chimera_mgw-c16-2031-02.lp,10,0,1,1,2,8,repair_only,,1960.0,1960.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.70132751
graphpart_2g-0055-0062.lp,10,0,1,4,4,9,normalized_only,-1237162.0,,-1237162.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10.011840791
chimera_mgw-c8-507-onc8-02.lp,10,1,1,2,3,10,improve_only,,492.0,492.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.173549965
ball_mk4_10.lp,10,0,1,1,3,11,repair_only,-3100.0,,-3100.0,1,1,1,0,0,0,1092057,1,1,1,0,1,1,0,10.012647742
chimera_rfr-01.lp,10,0,1,0,3,10,full_block,,1164.8,1164.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11.031414157
ball_mk2_10.lp,10,1,1,0,4,9,full_block,0.0,,0.0,1,1,1,0,0,0,3388000,60500,60500,60500,0,0,60500,0,10.049213089
chimera_lga-01.lp,10,1,1,2,2,11,improve_only,,120.1,120.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.458898784
ball_mk4_15.lp,10,0,1,3,4,8,smart_only,-55.0,,-55.0,1,1,1,0,0,0,888332,1,1,1,0,1,1,0,10.041396823
chimera_k64maxcut-01.lp,10,1,1,0,2,11,full_block,,7.9,7.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.105601841
crossdock_15x8.lp,10,0,1,0,4,10,full_block,2147483647.0,,2147483647.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10.01699227
chimera_rfr-02.lp,10,1,1,5,4,11,old_block,,1120.6,1120.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.254664738
ball_mk3_30.lp,10,1,1,2,3,10,improve_only,,,,1,0,1,0,1,0,0,0,0,0,0,0,0,0,10.009044083
ball_mk4_10.lp,10,0,0,baseline,0,8,baseline,,,,1,0,1,0,1,0,0,0,0,0,0,0,0,0,10.014660861
graphpart_2g-0044-1601.lp,10,1,1,2,4,8,improve_only,-919798.0,,-919798.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10.007293435
chimera_mis-01.lp,10,1,1,0,3,9,full_block,,381.2,381.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.146870219
chimera_selby-c8-onc8-01.lp,10,1,1,3,4,10,smart_only,,176.8,176.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.1308377
ball_mk4_05.lp,10,1,1,2,2,9,improve_only,,,,1,0,1,0,1,0,0,0,0,0,0,0,0,0,10.006029951
chimera_k64maxcut-02.lp,10,1,1,5,2,10,old_block,,14.2,14.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.046428071
chimera_lga-01.lp,10,1,1,0,2,8,full_block,,131.1,131.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.228722317
chimera_mgw-c16-2031-01.lp,10,0,1,5,4,11,old_block,,1948.0,1948.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.736383191
ball_mk3_20.lp,10,0,1,2,2,10,improve_only,,,,1,0,1,0,1,0,0,0,0,0,0,0,0,0,10.005916172
chimera_mgw-c16-2031-01.lp,10,0,1,2,3,9,improve_only,,1945.0,1945.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11.071181062
ball_mk3_10.lp,10,0,1,5,4,8,old_block,-9.0,,-9.0,1,1,1,0,0,0,3165474,100490,100490,0,0,100473,0,0,10.013400953
chimera_k64maxcut-02.lp,10,0,1,4,3,11,normalized_only,,16.7,16.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.156619483
chimera_selby-c8-onc8-01.lp,10,0,0,baseline,0,12,baseline,,174.6,174.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.113714508
chimera_lga-02.lp,10,1,1,2,2,8,improve_only,,121.5,121.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.336647711
ball_mk3_30.lp,10,0,1,0,4,10,full_block,-5.0,,-5.0,1,1,1,0,0,0,2507067,22997,22997,0,0,11499,0,0,10.196805044
ball_mk3_10.lp,10,1,1,0,2,8,full_block,-3.0,,-3.0,1,1,1,0,0,0,2795073,279492,279492,0,0,139746,0,0,10.01039586
ball_mk3_30.lp,10,0,1,3,3,9,smart_only,-2.0,,-2.0,1,1,1,0,0,0,2501620,47200,47200,0,0,23600,0,0,0.0
chimera_k64ising-01.lp,10,0,1,5,3,8,old_block,,12.3,12.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.155242438
graphpart_2g-0055-0062.lp,10,1,1,3,2,8,smart_only,-1116960.0,,-1116960.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10.012310902
chimera_selby-c8-onc8-01.lp,10,1,0,baseline,0,11,baseline,,175.4,175.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.081487659
chimera_mis-02.lp,10,0,1,4,2,8,normalized_only,,390.8,390.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.257320079
chimera_k64maxcut-02.lp,10,1,1,5,2,12,old_block,,12.7,12.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.218846058
chimera_lga-02.lp,10,1,1,4,2,12,normalized_only,,120.9,120.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.267233012
chimera_mis-02.lp,10,0,1,2,2,11,improve_only,,394.4,394.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.497277752
ball_mk4_05.lp,10,0,1,1,2,10,repair_only,-11.0,,-11.0,1,1,1,0,0,0,1448022,1,1,1,0,1,1,0,10.016833477
chimera_selby-c16-02.lp,10,1,1,0,2,9,full_block,,697.7,697.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.216705271
chimera_k64ising-01.lp,10,0,1,3,3,11,smart_only,,10.5,10.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.177691003
ball_mk3_30.lp,10,0,1,0,4,12,full_block,-7.0,,-7.0,1,1,1,0,0,0,2464072,22000,22000,0,0,11001,0,0,10.060780464
chimera_mgw-c16-2031-02.lp,10,0,1,4,4,9,normalized_only,,1955.0,1955.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.976744823
chimera_lga-01.lp,10,0,1,0,3,8,full_block,,131.1,131.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.679993108
chimera_lga-01.lp,10,1,1,5,3,11,old_block,,120.1,120.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.304178481
ball_mk3_20.lp,10,0,1,2,4,12,improve_only,,,,1,0,1,0,1,0,0,0,0,0,0,0,0,0,10.00508492
chimera_mis-02.lp,10,1,1,1,4,12,repair_only,,392.8,392.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.193674018
chimera_mgw-c8-507-onc8-01.lp,10,0,1,0,4,12,full_block,,492.0,492.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.172592444
chimera_mgw-c16-2031-02.lp,10,0,1,2,4,9,improve_only,,1955.0,1955.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.730221583
chimera_selby-c8-onc8-01.lp,10,1,1,0,3,8,full_block,,175.9,175.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.132252903
chimera_selby-c8-onc8-02.lp,10,1,1,0,2,12,full_block,,166.9,166.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.130036908
chimera_mgw-c8-439-onc8-002.lp,10,1,1,5,2,9,old_block,,395.0,395.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.319266861
chimera_rfr-01.lp,10,1,1,2,2,10,improve_only,,1164.8,1164.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.992984384
ball_mk3_20.lp,10,1,1,2,3,9,improve_only,,,,1,0,1,0,1,0,0,0,0,0,0,0,0,0,10.009491873
crossdock_15x8.lp,10,0,1,0,2,8,full_block,16827.0,,16827.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10.186602681
chimera_mgw-c8-439-onc8-001.lp,10,1,1,4,2,11,normalized_only,,405.0,405.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.15593886
chimera_mgw-c16-2031-02.lp,10,0,1,2,2,10,improve_only,,1957.0,1957.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.947816558
ball_mk4_10.lp,10,1,1,5,2,8,old_block,-31.0,,-31.0,1,1,1,0,0,0,1086019,1,1,1,0,1,1,0,10.006143729
chimera_mis-02.lp,10,1,1,4,4,12,normalized_only,,392.8,392.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.469199499
chimera_mis-02.lp,10,0,1,0,3,11,full_block,,394.4,394.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.219292864
ball_mk3_10.lp,10,0,1,0,3,8,full_block,-6.0,,-6.0,1,1,1,0,0,0,3699938,92496,92496,0,0,92495,0,0,0.0
chimera_mgw-c8-439-onc8-002.lp,10,1,1,0,2,9,full_block,,395.0,395.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.078480089
chimera_mis-02.lp,10,0,1,0,2,8,full_block,,390.8,390.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.606000909
chimera_k64maxcut-02.lp,10,1,1,2,3,11,improve_only,,16.7,16.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.154268917
chimera_k64ising-01.lp,10,0,1,2,3,9,improve_only,,9.7,9.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.107599573
ball_mk2_10.lp,10,0,1,4,2,11,normalized_only,0.0,,0.0,1,1,1,0,0,0,1686002,421500,421500,421500,0,0,421500,0,10.009670371
chimera_lga-01.lp,10,0,1,2,4,8,improve_only,,131.1,131.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.655598346
chimera_mgw-c8-439-onc8-001.lp,10,1,1,1,2,12,repair_only,,403.0,403.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.261403722
chimera_selby-c8-onc8-01.lp,10,0,1,0,2,12,full_block,,174.6,174.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.168323468
chimera_mgw-c16-2031-02.lp,10,0,1,0,2,12,full_block,,1962.0,1962.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11.115123638
ball_mk3_10.lp,10,1,1,2,4,10,improve_only,,,,1,0,1,0,1,0,0,0,0,0,0,0,0,0,10.008002361
chimera_mgw-c8-507-onc8-02.lp,10,0,0,baseline,0,10,baseline,,492.0,492.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.161211925
chimera_mis-02.lp,10,1,1,3,4,8,smart_only,,390.8,390.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.627561877
chimera_k64maxcut-01.lp,10,0,1,3,4,8,smart_only,,14.1,14.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.203267702
chimera_selby-c16-02.lp,10,1,1,2,4,11,improve_only,,704.2,704.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.04759218
chimera_mis-02.lp,10,1,1,2,3,12,improve_only,,392.8,392.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.504571352
chimera_mis-01.lp,10,0,1,0,3,8,full_block,,381.4,381.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.09419627
chimera_k64maxcut-01.lp,10,0,1,2,2,11,improve_only,,7.9,7.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.10625446
ball_mk3_10.lp,10,1,1,4,4,12,normalized_only,-8.0,,-8.0,1,1,1,0,0,0,3042891,101499,101499,0,0,75919,0,0,10.053931669
ball_mk3_20.lp,10,1,1,2,4,12,improve_only,,,,1,0,1,0,1,0,0,0,0,0,0,0,0,0,10.00738883
graphpart_2g-0055-0062.lp,10,0,1,4,4,12,normalized_only,-1237162.0,,-1237162.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10.009580416
graphpart_2g-0055-0062.lp,10,1,1,1,3,12,repair_only,-1218526.0,,-1218526.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10.005590557
ball_mk4_15.lp,10,1,1,5,4,9,old_block,-55.0,,-55.0,1,1,1,0,0,0,1132096,1,1,1,0,1,1,0,10.030001278
chimera_lga-01.lp,10,1,1,4,3,12,normalized_only,,128.2,128.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.616733236
chimera_mis-01.lp,10,1,1,5,3,10,old_block,,380.4,380.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.296921664
graphpart_2g-0044-1601.lp,10,1,1,0,4,12,full_block,-919798.0,,-919798.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10.008571059
chimera_lga-02.lp,10,0,1,3,2,12,smart_only,,120.9,120.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.678658958
crossdock_15x8.lp,10,1,1,3,3,10,smart_only,16960.0,,16960.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10.015725822
chimera_rfr-01.lp,10,1,1,4,3,12,normalized_only,,1162.3,1162.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.226676892
chimera_selby-c8-onc8-01.lp,10,0,1,5,4,8,old_block,,175.9,175.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.070891488
chimera_lga-01.lp,10,1,1,1,3,9,repair_only,,129.7,129.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.266495954
chimera_k64maxcut-02.lp,10,0,1,0,2,10,full_block,,14.2,14.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.05195263
chimera_selby-c8-onc8-01.lp,10,0,1,4,3,11,normalized_only,,175.4,175.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.132392837
chimera_selby-c8-onc8-02.lp,10,0,1,0,3,9,full_block,,167.7,167.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.015085851
chimera_mgw-c8-439-onc8-002.lp,10,0,1,1,2,12,repair_only,,392.0,392.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.155809315
ball_mk3_20.lp,10,0,1,0,3,12,full_block,-5.0,,-5.0,1,1,1,0,0,0,2973024,45449,45449,0,0,42694,0,0,10.0780226
chimera_rfr-01.lp,10,1,1,4,2,12,normalized_only,,1162.3,1162.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.259857484
chimera_lga-01.lp,10,0,1,0,3,11,full_block,,120.1,120.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.463279939
ball_mk3_30.lp,10,0,1,4,2,11,normalized_only,-3.0,,-3.0,1,1,1,0,0,0,998503,189992,189992,0,0,8,0,0,10.022811701
chimera_mgw-c8-507-onc8-01.lp,10,1,1,2,4,11,improve_only,,493.0,493.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.158886589
chimera_selby-c16-02.lp,10,1,1,3,2,9,smart_only,,697.7,697.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.356855971
crossdock_15x8.lp,10,1,1,4,3,9,normalized_only,17685.0,,17685.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10.016869134
ball_mk4_10.lp,10,1,1,1,3,9,repair_only,-31.0,,-31.0,1,1,1,0,0,0,1065083,1,1,1,0,1,1,0,10.01629337
chimera_selby-c8-onc8-02.lp,10,0,1,3,4,9,smart_only,,167.7,167.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.048813522
chimera_selby-c8-onc8-02.lp,10,0,1,5,3,8,old_block,,167.2,167.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.157913527
chimera_lga-02.lp,10,1,1,4,3,9,normalized_only,,121.5,121.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.198262717
chimera_lga-02.lp,10,1,1,0,2,9,full_block,,121.5,121.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.597565766
chimera_mis-02.lp,10,0,1,2,2,9,improve_only,,391.8,391.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.249233312
chimera_mgw-c8-439-onc8-002.lp,10,1,1,1,3,9,repair_only,,395.0,395.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.295754997
ball_mk3_30.lp,10,0,1,5,4,8,old_block,-8.0,,-8.0,1,1,1,0,0,0,1816816,84499,84499,0,0,42251,0,0,10.036867435
chimera_rfr-01.lp,10,0,1,5,4,11,old_block,,1164.7,1164.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11.127472407
chimera_mgw-c16-2031-02.lp,10,1,1,3,2,10,smart_only,,1957.0,1957.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.971702585
chimera_mgw-c8-439-onc8-002.lp,10,0,1,4,4,12,normalized_only,,392.0,392.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.2561318
chimera_selby-c8-onc8-01.lp,10,0,1,0,2,8,full_block,,175.9,175.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.157490842
chimera_mgw-c16-2031-01.lp,10,0,1,5,2,9,old_block,,1945.0,1945.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.792617223
ball_mk3_30.lp,10,1,1,1,4,8,repair_only,-6.0,,-6.0,1,1,1,0,0,0,2502411,22496,22496,0,0,14322,0,0,10.136616741
crossdock_15x8.lp,10,0,1,4,4,11,normalized_only,2147483647.0,,2147483647.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10.016676711
chimera_k64maxcut-01.lp,10,1,1,4,4,11,normalized_only,,7.9,7.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.206203249
chimera_selby-c8-onc8-01.lp,10,1,1,3,2,11,smart_only,,175.4,175.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.138452339
ball_mk4_10.lp,10,1,1,0,4,9,full_block,-1516.0,,-1516.0,1,1,1,0,0,0,1096656,1,1,1,0,1,1,0,10.038608357
chimera_rfr-01.lp,10,1,1,4,4,9,normalized_only,,1148.9,1148.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.321467617
chimera_selby-c8-onc8-02.lp,10,1,1,5,2,8,old_block,,166.9,166.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.014091542
chimera_rfr-02.lp,10,0,1,1,4,8,repair_only,,1124.1,1124.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.275877213
graphpart_2g-0044-1601.lp,10,0,1,2,3,9,improve_only,-919798.0,,-919798.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10.003786436
chimera_selby-c8-onc8-02.lp,10,0,1,1,2,10,repair_only,,167.5,167.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.082681667
chimera_lga-02.lp,10,0,1,0,3,8,full_block,,121.5,121.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.25530532
chimera_selby-c16-02.lp,10,1,1,5,2,10,old_block,,708.4,708.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.148530802
